127.899 1:1000 2:0 3:0.3048 4:39.6 5:0.00310138 
125.499 1:1250 2:0 3:0.3048 4:39.6 5:0.00310138 
124.049 1:1600 2:0 3:0.3048 4:39.6 5:0.00310138 
123.689 1:2000 2:0 3:0.3048 4:39.6 5:0.00310138 
121.399 1:2500 2:0 3:0.3048 4:39.6 5:0.00310138 
120.319 1:3150 2:0 3:0.3048 4:39.6 5:0.00310138 
119.229 1:4000 2:0 3:0.3048 4:39.6 5:0.00310138 
117.789 1:5000 2:0 3:0.3048 4:39.6 5:0.00310138 
116.229 1:6300 2:0 3:0.3048 4:39.6 5:0.00310138 
114.779 1:8000 2:0 3:0.3048 4:39.6 5:0.00310138 
112.139 1:10000 2:0 3:0.3048 4:39.6 5:0.00310138 
109.619 1:12500 2:0 3:0.3048 4:39.6 5:0.00310138 
117.195 1:200 2:0 3:0.3048 4:31.7 5:0.00331266 
118.595 1:250 2:0 3:0.3048 4:31.7 5:0.00331266 
122.765 1:315 2:0 3:0.3048 4:31.7 5:0.00331266 
125.045 1:400 2:0 3:0.3048 4:31.7 5:0.00331266 
127.315 1:500 2:0 3:0.3048 4:31.7 5:0.00331266 
129.095 1:630 2:0 3:0.3048 4:31.7 5:0.00331266 
129.235 1:800 2:0 3:0.3048 4:31.7 5:0.00331266 
127.365 1:1000 2:0 3:0.3048 4:31.7 5:0.00331266 
124.355 1:1250 2:0 3:0.3048 4:31.7 5:0.00331266 
122.365 1:1600 2:0 3:0.3048 4:31.7 5:0.00331266 
122.375 1:2000 2:0 3:0.3048 4:31.7 5:0.00331266 
120.755 1:2500 2:0 3:0.3048 4:31.7 5:0.00331266 
119.135 1:3150 2:0 3:0.3048 4:31.7 5:0.00331266 
118.145 1:4000 2:0 3:0.3048 4:31.7 5:0.00331266 
115.645 1:5000 2:0 3:0.3048 4:31.7 5:0.00331266 
113.775 1:6300 2:0 3:0.3048 4:31.7 5:0.00331266 
110.515 1:8000 2:0 3:0.3048 4:31.7 5:0.00331266 
108.265 1:10000 2:0 3:0.3048 4:31.7 5:0.00331266 
127.122 1:800 2:1.5 3:0.3048 4:71.3 5:0.00336729 
125.992 1:1000 2:1.5 3:0.3048 4:71.3 5:0.00336729 
125.872 1:1250 2:1.5 3:0.3048 4:71.3 5:0.00336729 
126.632 1:1600 2:1.5 3:0.3048 4:71.3 5:0.00336729 
126.642 1:2000 2:1.5 3:0.3048 4:71.3 5:0.00336729 
124.512 1:2500 2:1.5 3:0.3048 4:71.3 5:0.00336729 
123.392 1:3150 2:1.5 3:0.3048 4:71.3 5:0.00336729 
121.762 1:4000 2:1.5 3:0.3048 4:71.3 5:0.00336729 
119.632 1:5000 2:1.5 3:0.3048 4:71.3 5:0.00336729 
118.122 1:6300 2:1.5 3:0.3048 4:71.3 5:0.00336729 
115.372 1:8000 2:1.5 3:0.3048 4:71.3 5:0.00336729 
113.492 1:10000 2:1.5 3:0.3048 4:71.3 5:0.00336729 
109.222 1:12500 2:1.5 3:0.3048 4:71.3 5:0.00336729 
106.582 1:16000 2:1.5 3:0.3048 4:71.3 5:0.00336729 
121.851 1:315 2:1.5 3:0.3048 4:39.6 5:0.00392107 
124.001 1:400 2:1.5 3:0.3048 4:39.6 5:0.00392107 
126.661 1:500 2:1.5 3:0.3048 4:39.6 5:0.00392107 
128.311 1:630 2:1.5 3:0.3048 4:39.6 5:0.00392107 
128.831 1:800 2:1.5 3:0.3048 4:39.6 5:0.00392107 
127.581 1:1000 2:1.5 3:0.3048 4:39.6 5:0.00392107 
125.211 1:1250 2:1.5 3:0.3048 4:39.6 5:0.00392107 
122.211 1:1600 2:1.5 3:0.3048 4:39.6 5:0.00392107 
122.101 1:2000 2:1.5 3:0.3048 4:39.6 5:0.00392107 
120.981 1:2500 2:1.5 3:0.3048 4:39.6 5:0.00392107 
119.111 1:3150 2:1.5 3:0.3048 4:39.6 5:0.00392107 
117.741 1:4000 2:1.5 3:0.3048 4:39.6 5:0.00392107 
116.241 1:5000 2:1.5 3:0.3048 4:39.6 5:0.00392107 
114.751 1:6300 2:1.5 3:0.3048 4:39.6 5:0.00392107 
112.251 1:8000 2:1.5 3:0.3048 4:39.6 5:0.00392107 
108.991 1:10000 2:1.5 3:0.3048 4:39.6 5:0.00392107 
106.111 1:12500 2:1.5 3:0.3048 4:39.6 5:0.00392107 
127.564 1:400 2:3 3:0.3048 4:71.3 5:0.00425727 
128.454 1:500 2:3 3:0.3048 4:71.3 5:0.00425727 
129.354 1:630 2:3 3:0.3048 4:71.3 5:0.00425727 
129.494 1:800 2:3 3:0.3048 4:71.3 5:0.00425727 
129.004 1:1000 2:3 3:0.3048 4:71.3 5:0.00425727 
127.634 1:1250 2:3 3:0.3048 4:71.3 5:0.00425727 
126.514 1:1600 2:3 3:0.3048 4:71.3 5:0.00425727 
125.524 1:2000 2:3 3:0.3048 4:71.3 5:0.00425727 
124.024 1:2500 2:3 3:0.3048 4:71.3 5:0.00425727 
121.514 1:3150 2:3 3:0.3048 4:71.3 5:0.00425727 
120.264 1:4000 2:3 3:0.3048 4:71.3 5:0.00425727 
118.134 1:5000 2:3 3:0.3048 4:71.3 5:0.00425727 
116.134 1:6300 2:3 3:0.3048 4:71.3 5:0.00425727 
114.634 1:8000 2:3 3:0.3048 4:71.3 5:0.00425727 
110.224 1:10000 2:3 3:0.3048 4:71.3 5:0.00425727 
126.159 1:400 2:3 3:0.3048 4:55.5 5:0.00452492 
128.179 1:500 2:3 3:0.3048 4:55.5 5:0.00452492 
129.569 1:630 2:3 3:0.3048 4:55.5 5:0.00452492 
129.949 1:800 2:3 3:0.3048 4:55.5 5:0.00452492 
129.329 1:1000 2:3 3:0.3048 4:55.5 5:0.00452492 
127.329 1:1250 2:3 3:0.3048 4:55.5 5:0.00452492 
124.439 1:1600 2:3 3:0.3048 4:55.5 5:0.00452492 
123.069 1:2000 2:3 3:0.3048 4:55.5 5:0.00452492 
122.439 1:2500 2:3 3:0.3048 4:55.5 5:0.00452492 
120.189 1:3150 2:3 3:0.3048 4:55.5 5:0.00452492 
118.689 1:4000 2:3 3:0.3048 4:55.5 5:0.00452492 
117.309 1:5000 2:3 3:0.3048 4:55.5 5:0.00452492 
115.679 1:6300 2:3 3:0.3048 4:55.5 5:0.00452492 
113.799 1:8000 2:3 3:0.3048 4:55.5 5:0.00452492 
112.169 1:10000 2:3 3:0.3048 4:55.5 5:0.00452492 
123.312 1:315 2:3 3:0.3048 4:39.6 5:0.00495741 
125.472 1:400 2:3 3:0.3048 4:39.6 5:0.00495741 
127.632 1:500 2:3 3:0.3048 4:39.6 5:0.00495741 
129.292 1:630 2:3 3:0.3048 4:39.6 5:0.00495741 
129.552 1:800 2:3 3:0.3048 4:39.6 5:0.00495741 
128.312 1:1000 2:3 3:0.3048 4:39.6 5:0.00495741 
125.802 1:1250 2:3 3:0.3048 4:39.6 5:0.00495741 
122.782 1:1600 2:3 3:0.3048 4:39.6 5:0.00495741 
120.532 1:2000 2:3 3:0.3048 4:39.6 5:0.00495741 
120.162 1:2500 2:3 3:0.3048 4:39.6 5:0.00495741 
118.922 1:3150 2:3 3:0.3048 4:39.6 5:0.00495741 
116.792 1:4000 2:3 3:0.3048 4:39.6 5:0.00495741 
115.792 1:5000 2:3 3:0.3048 4:39.6 5:0.00495741 
114.042 1:6300 2:3 3:0.3048 4:39.6 5:0.00495741 
110.652 1:8000 2:3 3:0.3048 4:39.6 5:0.00495741 
123.118 1:315 2:3 3:0.3048 4:31.7 5:0.00529514 
125.398 1:400 2:3 3:0.3048 4:31.7 5:0.00529514 
127.548 1:500 2:3 3:0.3048 4:31.7 5:0.00529514 
128.698 1:630 2:3 3:0.3048 4:31.7 5:0.00529514 
128.708 1:800 2:3 3:0.3048 4:31.7 5:0.00529514 
126.838 1:1000 2:3 3:0.3048 4:31.7 5:0.00529514 
124.838 1:1250 2:3 3:0.3048 4:31.7 5:0.00529514 
122.088 1:1600 2:3 3:0.3048 4:31.7 5:0.00529514 
120.088 1:2000 2:3 3:0.3048 4:31.7 5:0.00529514 
119.598 1:2500 2:3 3:0.3048 4:31.7 5:0.00529514 
118.108 1:3150 2:3 3:0.3048 4:31.7 5:0.00529514 
115.608 1:4000 2:3 3:0.3048 4:31.7 5:0.00529514 
113.858 1:5000 2:3 3:0.3048 4:31.7 5:0.00529514 
109.718 1:6300 2:3 3:0.3048 4:31.7 5:0.00529514 
126.395 1:250 2:4 3:0.3048 4:71.3 5:0.00497773 
128.175 1:315 2:4 3:0.3048 4:71.3 5:0.00497773 
129.575 1:400 2:4 3:0.3048 4:71.3 5:0.00497773 
130.715 1:500 2:4 3:0.3048 4:71.3 5:0.00497773 
131.615 1:630 2:4 3:0.3048 4:71.3 5:0.00497773 
131.755 1:800 2:4 3:0.3048 4:71.3 5:0.00497773 
131.015 1:1000 2:4 3:0.3048 4:71.3 5:0.00497773 
129.395 1:1250 2:4 3:0.3048 4:71.3 5:0.00497773 
126.645 1:1600 2:4 3:0.3048 4:71.3 5:0.00497773 
124.395 1:2000 2:4 3:0.3048 4:71.3 5:0.00497773 
123.775 1:2500 2:4 3:0.3048 4:71.3 5:0.00497773 
121.775 1:3150 2:4 3:0.3048 4:71.3 5:0.00497773 
119.535 1:4000 2:4 3:0.3048 4:71.3 5:0.00497773 
117.785 1:5000 2:4 3:0.3048 4:71.3 5:0.00497773 
116.165 1:6300 2:4 3:0.3048 4:71.3 5:0.00497773 
113.665 1:8000 2:4 3:0.3048 4:71.3 5:0.00497773 
110.905 1:10000 2:4 3:0.3048 4:71.3 5:0.00497773 
107.405 1:12500 2:4 3:0.3048 4:71.3 5:0.00497773 
123.543 1:250 2:4 3:0.3048 4:39.6 5:0.00579636 
126.843 1:315 2:4 3:0.3048 4:39.6 5:0.00579636 
128.633 1:400 2:4 3:0.3048 4:39.6 5:0.00579636 
130.173 1:500 2:4 3:0.3048 4:39.6 5:0.00579636 
131.073 1:630 2:4 3:0.3048 4:39.6 5:0.00579636 
130.723 1:800 2:4 3:0.3048 4:39.6 5:0.00579636 
128.723 1:1000 2:4 3:0.3048 4:39.6 5:0.00579636 
126.343 1:1250 2:4 3:0.3048 4:39.6 5:0.00579636 
123.213 1:1600 2:4 3:0.3048 4:39.6 5:0.00579636 
120.963 1:2000 2:4 3:0.3048 4:39.6 5:0.00579636 
120.233 1:2500 2:4 3:0.3048 4:39.6 5:0.00579636 
118.743 1:3150 2:4 3:0.3048 4:39.6 5:0.00579636 
115.863 1:4000 2:4 3:0.3048 4:39.6 5:0.00579636 
113.733 1:5000 2:4 3:0.3048 4:39.6 5:0.00579636 
128.144 1:1250 2:0 3:0.2286 4:71.3 5:0.00214345 
129.134 1:1600 2:0 3:0.2286 4:71.3 5:0.00214345 
128.244 1:2000 2:0 3:0.2286 4:71.3 5:0.00214345 
128.354 1:2500 2:0 3:0.2286 4:71.3 5:0.00214345 
127.834 1:3150 2:0 3:0.2286 4:71.3 5:0.00214345 
125.824 1:4000 2:0 3:0.2286 4:71.3 5:0.00214345 
124.304 1:5000 2:0 3:0.2286 4:71.3 5:0.00214345 
122.044 1:6300 2:0 3:0.2286 4:71.3 5:0.00214345 
118.024 1:8000 2:0 3:0.2286 4:71.3 5:0.00214345 
118.134 1:10000 2:0 3:0.2286 4:71.3 5:0.00214345 
117.624 1:12500 2:0 3:0.2286 4:71.3 5:0.00214345 
114.984 1:16000 2:0 3:0.2286 4:71.3 5:0.00214345 
114.474 1:20000 2:0 3:0.2286 4:71.3 5:0.00214345 
119.54 1:315 2:0 3:0.2286 4:55.5 5:0.00229336 
121.66 1:400 2:0 3:0.2286 4:55.5 5:0.00229336 
123.78 1:500 2:0 3:0.2286 4:55.5 5:0.00229336 
126.16 1:630 2:0 3:0.2286 4:55.5 5:0.00229336 
127.53 1:800 2:0 3:0.2286 4:55.5 5:0.00229336 
128.29 1:1000 2:0 3:0.2286 4:55.5 5:0.00229336 
127.91 1:1250 2:0 3:0.2286 4:55.5 5:0.00229336 
126.79 1:1600 2:0 3:0.2286 4:55.5 5:0.00229336 
126.54 1:2000 2:0 3:0.2286 4:55.5 5:0.00229336 
126.54 1:2500 2:0 3:0.2286 4:55.5 5:0.00229336 
125.16 1:3150 2:0 3:0.2286 4:55.5 5:0.00229336 
123.41 1:4000 2:0 3:0.2286 4:55.5 5:0.00229336 
122.41 1:5000 2:0 3:0.2286 4:55.5 5:0.00229336 
118.41 1:6300 2:0 3:0.2286 4:55.5 5:0.00229336 
121.055 1:315 2:0 3:0.2286 4:39.6 5:0.00253511 
123.565 1:400 2:0 3:0.2286 4:39.6 5:0.00253511 
126.195 1:500 2:0 3:0.2286 4:39.6 5:0.00253511 
128.705 1:630 2:0 3:0.2286 4:39.6 5:0.00253511 
130.205 1:800 2:0 3:0.2286 4:39.6 5:0.00253511 
130.435 1:1000 2:0 3:0.2286 4:39.6 5:0.00253511 
129.395 1:1250 2:0 3:0.2286 4:39.6 5:0.00253511 
127.095 1:1600 2:0 3:0.2286 4:39.6 5:0.00253511 
125.305 1:2000 2:0 3:0.2286 4:39.6 5:0.00253511 
125.025 1:2500 2:0 3:0.2286 4:39.6 5:0.00253511 
124.625 1:3150 2:0 3:0.2286 4:39.6 5:0.00253511 
123.465 1:4000 2:0 3:0.2286 4:39.6 5:0.00253511 
122.175 1:5000 2:0 3:0.2286 4:39.6 5:0.00253511 
117.465 1:6300 2:0 3:0.2286 4:39.6 5:0.00253511 
120.595 1:315 2:0 3:0.2286 4:31.7 5:0.0027238 
123.635 1:400 2:0 3:0.2286 4:31.7 5:0.0027238 
126.675 1:500 2:0 3:0.2286 4:31.7 5:0.0027238 
129.465 1:630 2:0 3:0.2286 4:31.7 5:0.0027238 
130.725 1:800 2:0 3:0.2286 4:31.7 5:0.0027238 
130.595 1:1000 2:0 3:0.2286 4:31.7 5:0.0027238 
128.805 1:1250 2:0 3:0.2286 4:31.7 5:0.0027238 
125.625 1:1600 2:0 3:0.2286 4:31.7 5:0.0027238 
123.455 1:2000 2:0 3:0.2286 4:31.7 5:0.0027238 
123.445 1:2500 2:0 3:0.2286 4:31.7 5:0.0027238 
123.445 1:3150 2:0 3:0.2286 4:31.7 5:0.0027238 
122.035 1:4000 2:0 3:0.2286 4:31.7 5:0.0027238 
120.505 1:5000 2:0 3:0.2286 4:31.7 5:0.0027238 
116.815 1:6300 2:0 3:0.2286 4:31.7 5:0.0027238 
125.116 1:400 2:2 3:0.2286 4:71.3 5:0.00293031 
126.486 1:500 2:2 3:0.2286 4:71.3 5:0.00293031 
127.356 1:630 2:2 3:0.2286 4:71.3 5:0.00293031 
128.216 1:800 2:2 3:0.2286 4:71.3 5:0.00293031 
128.956 1:1000 2:2 3:0.2286 4:71.3 5:0.00293031 
128.816 1:1250 2:2 3:0.2286 4:71.3 5:0.00293031 
127.796 1:1600 2:2 3:0.2286 4:71.3 5:0.00293031 
126.896 1:2000 2:2 3:0.2286 4:71.3 5:0.00293031 
127.006 1:2500 2:2 3:0.2286 4:71.3 5:0.00293031 
126.116 1:3150 2:2 3:0.2286 4:71.3 5:0.00293031 
124.086 1:4000 2:2 3:0.2286 4:71.3 5:0.00293031 
122.816 1:5000 2:2 3:0.2286 4:71.3 5:0.00293031 
120.786 1:6300 2:2 3:0.2286 4:71.3 5:0.00293031 
115.996 1:8000 2:2 3:0.2286 4:71.3 5:0.00293031 
113.086 1:10000 2:2 3:0.2286 4:71.3 5:0.00293031 
122.292 1:400 2:2 3:0.2286 4:55.5 5:0.00313525 
124.692 1:500 2:2 3:0.2286 4:55.5 5:0.00313525 
126.842 1:630 2:2 3:0.2286 4:55.5 5:0.00313525 
128.492 1:800 2:2 3:0.2286 4:55.5 5:0.00313525 
129.002 1:1000 2:2 3:0.2286 4:55.5 5:0.00313525 
128.762 1:1250 2:2 3:0.2286 4:55.5 5:0.00313525 
126.752 1:1600 2:2 3:0.2286 4:55.5 5:0.00313525 
124.612 1:2000 2:2 3:0.2286 4:55.5 5:0.00313525 
123.862 1:2500 2:2 3:0.2286 4:55.5 5:0.00313525 
123.742 1:3150 2:2 3:0.2286 4:55.5 5:0.00313525 
122.232 1:4000 2:2 3:0.2286 4:55.5 5:0.00313525 
120.472 1:5000 2:2 3:0.2286 4:55.5 5:0.00313525 
118.712 1:6300 2:2 3:0.2286 4:55.5 5:0.00313525 
120.137 1:315 2:2 3:0.2286 4:39.6 5:0.00346574 
122.147 1:400 2:2 3:0.2286 4:39.6 5:0.00346574 
125.157 1:500 2:2 3:0.2286 4:39.6 5:0.00346574 
127.417 1:630 2:2 3:0.2286 4:39.6 5:0.00346574 
129.037 1:800 2:2 3:0.2286 4:39.6 5:0.00346574 
129.147 1:1000 2:2 3:0.2286 4:39.6 5:0.00346574 
128.257 1:1250 2:2 3:0.2286 4:39.6 5:0.00346574 
125.837 1:1600 2:2 3:0.2286 4:39.6 5:0.00346574 
122.797 1:2000 2:2 3:0.2286 4:39.6 5:0.00346574 
121.397 1:2500 2:2 3:0.2286 4:39.6 5:0.00346574 
121.627 1:3150 2:2 3:0.2286 4:39.6 5:0.00346574 
120.227 1:4000 2:2 3:0.2286 4:39.6 5:0.00346574 
118.827 1:5000 2:2 3:0.2286 4:39.6 5:0.00346574 
116.417 1:6300 2:2 3:0.2286 4:39.6 5:0.00346574 
120.147 1:315 2:2 3:0.2286 4:31.7 5:0.00372371 
123.417 1:400 2:2 3:0.2286 4:31.7 5:0.00372371 
126.677 1:500 2:2 3:0.2286 4:31.7 5:0.00372371 
129.057 1:630 2:2 3:0.2286 4:31.7 5:0.00372371 
130.307 1:800 2:2 3:0.2286 4:31.7 5:0.00372371 
130.307 1:1000 2:2 3:0.2286 4:31.7 5:0.00372371 
128.677 1:1250 2:2 3:0.2286 4:31.7 5:0.00372371 
125.797 1:1600 2:2 3:0.2286 4:31.7 5:0.00372371 
123.037 1:2000 2:2 3:0.2286 4:31.7 5:0.00372371 
121.407 1:2500 2:2 3:0.2286 4:31.7 5:0.00372371 
121.527 1:3150 2:2 3:0.2286 4:31.7 5:0.00372371 
120.527 1:4000 2:2 3:0.2286 4:31.7 5:0.00372371 
118.267 1:5000 2:2 3:0.2286 4:31.7 5:0.00372371 
115.137 1:6300 2:2 3:0.2286 4:31.7 5:0.00372371 
126.758 1:500 2:4 3:0.2286 4:71.3 5:0.00400603 
129.038 1:630 2:4 3:0.2286 4:71.3 5:0.00400603 
130.688 1:800 2:4 3:0.2286 4:71.3 5:0.00400603 
131.708 1:1000 2:4 3:0.2286 4:71.3 5:0.00400603 
131.718 1:1250 2:4 3:0.2286 4:71.3 5:0.00400603 
129.468 1:1600 2:4 3:0.2286 4:71.3 5:0.00400603 
126.218 1:2000 2:4 3:0.2286 4:71.3 5:0.00400603 
124.338 1:2500 2:4 3:0.2286 4:71.3 5:0.00400603 
124.108 1:3150 2:4 3:0.2286 4:71.3 5:0.00400603 
121.728 1:4000 2:4 3:0.2286 4:71.3 5:0.00400603 
121.118 1:5000 2:4 3:0.2286 4:71.3 5:0.00400603 
118.618 1:6300 2:4 3:0.2286 4:71.3 5:0.00400603 
112.848 1:8000 2:4 3:0.2286 4:71.3 5:0.00400603 
113.108 1:10000 2:4 3:0.2286 4:71.3 5:0.00400603 
114.258 1:12500 2:4 3:0.2286 4:71.3 5:0.00400603 
112.768 1:16000 2:4 3:0.2286 4:71.3 5:0.00400603 
109.638 1:20000 2:4 3:0.2286 4:71.3 5:0.00400603 
123.274 1:400 2:4 3:0.2286 4:55.5 5:0.0042862 
127.314 1:500 2:4 3:0.2286 4:55.5 5:0.0042862 
129.964 1:630 2:4 3:0.2286 4:55.5 5:0.0042862 
131.864 1:800 2:4 3:0.2286 4:55.5 5:0.0042862 
132.134 1:1000 2:4 3:0.2286 4:55.5 5:0.0042862 
131.264 1:1250 2:4 3:0.2286 4:55.5 5:0.0042862 
128.264 1:1600 2:4 3:0.2286 4:55.5 5:0.0042862 
124.254 1:2000 2:4 3:0.2286 4:55.5 5:0.0042862 
122.384 1:2500 2:4 3:0.2286 4:55.5 5:0.0042862 
122.394 1:3150 2:4 3:0.2286 4:55.5 5:0.0042862 
120.654 1:4000 2:4 3:0.2286 4:55.5 5:0.0042862 
120.034 1:5000 2:4 3:0.2286 4:55.5 5:0.0042862 
117.154 1:6300 2:4 3:0.2286 4:55.5 5:0.0042862 
112.524 1:8000 2:4 3:0.2286 4:55.5 5:0.0042862 
122.229 1:315 2:4 3:0.2286 4:39.6 5:0.00473801 
123.879 1:400 2:4 3:0.2286 4:39.6 5:0.00473801 
127.039 1:500 2:4 3:0.2286 4:39.6 5:0.00473801 
129.579 1:630 2:4 3:0.2286 4:39.6 5:0.00473801 
130.469 1:800 2:4 3:0.2286 4:39.6 5:0.00473801 
129.969 1:1000 2:4 3:0.2286 4:39.6 5:0.00473801 
128.339 1:1250 2:4 3:0.2286 4:39.6 5:0.00473801 
125.319 1:1600 2:4 3:0.2286 4:39.6 5:0.00473801 
121.659 1:2000 2:4 3:0.2286 4:39.6 5:0.00473801 
119.649 1:2500 2:4 3:0.2286 4:39.6 5:0.00473801 
120.419 1:3150 2:4 3:0.2286 4:39.6 5:0.00473801 
119.159 1:4000 2:4 3:0.2286 4:39.6 5:0.00473801 
117.649 1:5000 2:4 3:0.2286 4:39.6 5:0.00473801 
114.249 1:6300 2:4 3:0.2286 4:39.6 5:0.00473801 
113.129 1:8000 2:4 3:0.2286 4:39.6 5:0.00473801 
120.189 1:250 2:4 3:0.2286 4:31.7 5:0.00509068 
123.609 1:315 2:4 3:0.2286 4:31.7 5:0.00509068 
126.149 1:400 2:4 3:0.2286 4:31.7 5:0.00509068 
128.939 1:500 2:4 3:0.2286 4:31.7 5:0.00509068 
130.349 1:630 2:4 3:0.2286 4:31.7 5:0.00509068 
130.869 1:800 2:4 3:0.2286 4:31.7 5:0.00509068 
129.869 1:1000 2:4 3:0.2286 4:31.7 5:0.00509068 
128.119 1:1250 2:4 3:0.2286 4:31.7 5:0.00509068 
125.229 1:1600 2:4 3:0.2286 4:31.7 5:0.00509068 
122.089 1:2000 2:4 3:0.2286 4:31.7 5:0.00509068 
120.209 1:2500 2:4 3:0.2286 4:31.7 5:0.00509068 
120.229 1:3150 2:4 3:0.2286 4:31.7 5:0.00509068 
118.859 1:4000 2:4 3:0.2286 4:31.7 5:0.00509068 
115.969 1:5000 2:4 3:0.2286 4:31.7 5:0.00509068 
112.699 1:6300 2:4 3:0.2286 4:31.7 5:0.00509068 
127.7 1:400 2:5.3 3:0.2286 4:71.3 5:0.0051942 
129.88 1:500 2:5.3 3:0.2286 4:71.3 5:0.0051942 
131.8 1:630 2:5.3 3:0.2286 4:71.3 5:0.0051942 
133.48 1:800 2:5.3 3:0.2286 4:71.3 5:0.0051942 
134 1:1000 2:5.3 3:0.2286 4:71.3 5:0.0051942 
133.38 1:1250 2:5.3 3:0.2286 4:71.3 5:0.0051942 
130.46 1:1600 2:5.3 3:0.2286 4:71.3 5:0.0051942 
125.89 1:2000 2:5.3 3:0.2286 4:71.3 5:0.0051942 
123.74 1:2500 2:5.3 3:0.2286 4:71.3 5:0.0051942 
123.12 1:3150 2:5.3 3:0.2286 4:71.3 5:0.0051942 
120.33 1:4000 2:5.3 3:0.2286 4:71.3 5:0.0051942 
118.05 1:5000 2:5.3 3:0.2286 4:71.3 5:0.0051942 
116.92 1:6300 2:5.3 3:0.2286 4:71.3 5:0.0051942 
114.9 1:8000 2:5.3 3:0.2286 4:71.3 5:0.0051942 
111.35 1:10000 2:5.3 3:0.2286 4:71.3 5:0.0051942 
127.011 1:250 2:5.3 3:0.2286 4:39.6 5:0.00614329 
129.691 1:315 2:5.3 3:0.2286 4:39.6 5:0.00614329 
131.221 1:400 2:5.3 3:0.2286 4:39.6 5:0.00614329 
132.251 1:500 2:5.3 3:0.2286 4:39.6 5:0.00614329 
132.011 1:630 2:5.3 3:0.2286 4:39.6 5:0.00614329 
129.491 1:800 2:5.3 3:0.2286 4:39.6 5:0.00614329 
125.581 1:1000 2:5.3 3:0.2286 4:39.6 5:0.00614329 
125.721 1:1250 2:5.3 3:0.2286 4:39.6 5:0.00614329 
123.081 1:1600 2:5.3 3:0.2286 4:39.6 5:0.00614329 
117.911 1:2000 2:5.3 3:0.2286 4:39.6 5:0.00614329 
116.151 1:2500 2:5.3 3:0.2286 4:39.6 5:0.00614329 
118.441 1:3150 2:5.3 3:0.2286 4:39.6 5:0.00614329 
115.801 1:4000 2:5.3 3:0.2286 4:39.6 5:0.00614329 
115.311 1:5000 2:5.3 3:0.2286 4:39.6 5:0.00614329 
112.541 1:6300 2:5.3 3:0.2286 4:39.6 5:0.00614329 
138.758 1:200 2:7.3 3:0.2286 4:71.3 5:0.0104404 
139.918 1:250 2:7.3 3:0.2286 4:71.3 5:0.0104404 
139.808 1:315 2:7.3 3:0.2286 4:71.3 5:0.0104404 
139.438 1:400 2:7.3 3:0.2286 4:71.3 5:0.0104404 
136.798 1:500 2:7.3 3:0.2286 4:71.3 5:0.0104404 
133.768 1:630 2:7.3 3:0.2286 4:71.3 5:0.0104404 
130.748 1:800 2:7.3 3:0.2286 4:71.3 5:0.0104404 
126.838 1:1000 2:7.3 3:0.2286 4:71.3 5:0.0104404 
127.358 1:1250 2:7.3 3:0.2286 4:71.3 5:0.0104404 
