1 1:1.000000 2:0.000000 3:1.000000 4:0.066550 5:1.000000 6:-0.183880 7:1.000000 8:-0.273200 9:1.000000 10:-0.431070 11:1.000000 12:-0.413490 14:-0.518740 17:0.892300 18:-0.664740 19:0.698760 20:-0.709970 21:0.706450 22:-0.763200 23:0.630810 24:-0.805440 25:0.558670 26:-0.891280 28:-0.865000 29:0.403030 30:-0.836750 31:0.309960 32:-0.890930 33:0.229950 34:-0.891580 
-1 1:1.000000 2:0.000000 3:1.000000 4:-0.542100 5:1.000000 6:-1.000000 7:1.000000 8:-1.000000 9:1.000000 10:0.362170 11:1.000000 12:-0.411190 14:1.000000 17:1.000000 18:-0.293540 19:1.000000 20:-0.935990 21:1.000000 22:1.000000 23:1.000000 24:1.000000 25:1.000000 26:-0.408880 28:-0.627450 29:1.000000 30:-1.000000 31:1.000000 32:-1.000000 33:1.000000 34:-1.000000 
1 1:1.000000 2:0.000000 3:1.000000 4:-0.163160 5:1.000000 6:-0.101690 7:0.999990 8:-0.151970 9:1.000000 10:-0.192770 11:0.940550 12:-0.351510 14:-0.297850 17:0.944860 18:-0.281060 19:0.901370 20:-0.433830 21:0.860430 22:-0.473080 23:0.829870 24:-0.512200 25:0.840800 26:-0.471370 28:-0.583700 29:0.657230 30:-0.687940 31:0.687140 32:-0.645370 33:0.647270 34:-0.672260 
-1 1:1.000000 2:0.000000 3:1.000000 4:-0.867010 5:1.000000 6:0.222800 7:0.854920 8:-0.398960 9:1.000000 10:-0.120900 11:1.000000 12:0.351470 14:0.077720 17:1.000000 18:-1.000000 19:1.000000 20:-1.000000 21:0.618310 22:0.158030 23:1.000000 24:0.623490 25:1.000000 26:-0.170120 28:0.359240 29:1.000000 30:-0.664940 31:1.000000 32:0.884280 33:1.000000 34:-0.188260 
1 1:1.000000 2:0.000000 3:1.000000 4:0.073800 5:1.000000 6:0.034200 7:1.000000 8:-0.055630 9:1.000000 10:0.087640 11:1.000000 12:0.196510 14:0.203280 17:1.000000 18:0.105610 19:1.000000 20:0.270870 21:1.000000 22:0.447580 23:1.000000 24:0.417500 25:1.000000 26:0.200330 28:0.367430 29:0.956030 30:0.486410 31:1.000000 32:0.324920 33:1.000000 34:0.467120 
-1 1:1.000000 2:0.000000 3:0.509320 4:-0.939960 5:1.000000 6:0.267080 7:-0.035200 8:-1.000000 9:1.000000 10:-1.000000 11:0.436850 12:-1.000000 14:0.000000 17:-0.376810 18:0.036230 19:1.000000 20:-1.000000 21:0.000000 22:0.000000 23:0.000000 24:0.000000 25:-0.162530 26:0.922360 28:0.265010 29:0.000000 30:0.000000 31:1.000000 32:0.231880 33:0.000000 34:0.000000 
1 1:1.000000 2:0.000000 3:0.996450 4:0.064680 5:1.000000 6:-0.012360 7:0.978110 8:0.024980 9:0.961120 10:0.023120 11:0.992740 12:0.078080 14:0.103460 17:0.888090 18:0.111200 19:0.861040 20:0.086310 21:0.816330 22:0.118300 23:0.836680 24:0.144420 25:0.813290 26:0.134120 28:0.136380 29:0.791100 30:0.153790 31:0.771220 32:0.159300 33:0.709410 34:0.120150 
-1 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:-1.000000 6:-1.000000 7:1.000000 8:1.000000 9:-1.000000 10:1.000000 11:-1.000000 12:1.000000 14:-1.000000 17:-1.000000 18:-1.000000 19:-1.000000 20:1.000000 21:1.000000 22:-1.000000 23:-1.000000 24:1.000000 25:-1.000000 26:1.000000 28:-1.000000 29:-1.000000 30:1.000000 31:-1.000000 32:-1.000000 33:1.000000 34:-1.000000 
1 1:1.000000 2:0.000000 3:0.670650 4:0.025280 5:0.666260 6:0.050310 7:0.571970 8:0.187610 9:0.087760 10:0.340810 11:0.636210 12:0.121310 14:0.142850 17:0.583730 18:0.181510 19:0.143950 20:0.412240 21:0.538880 22:0.213260 23:0.514200 24:0.226250 25:0.488380 26:0.237240 28:0.246180 29:0.434330 30:0.253060 31:0.406630 32:0.257920 33:1.000000 34:0.330360 
-1 1:0.000000 2:0.000000 3:1.000000 4:-1.000000 5:0.000000 6:0.000000 7:0.000000 8:0.000000 9:1.000000 10:1.000000 11:1.000000 12:-1.000000 14:1.000000 17:-1.000000 18:1.000000 19:1.000000 20:1.000000 21:-1.000000 22:1.000000 23:1.000000 24:0.562500 25:-1.000000 26:1.000000 28:1.000000 29:1.000000 30:-1.000000 31:1.000000 32:1.000000 33:1.000000 34:1.000000 
1 1:1.000000 2:0.000000 3:1.000000 4:-0.006120 5:1.000000 6:-0.098340 7:1.000000 8:-0.076490 9:1.000000 10:-0.106050 11:1.000000 12:-0.110730 14:-0.394890 17:0.921240 18:-0.318840 19:0.864730 20:-0.345340 21:0.916930 22:-0.440720 23:0.960600 24:-0.468660 25:0.818740 26:-0.403720 28:-0.422310 29:0.757840 30:-0.382310 31:0.804480 32:-0.405750 33:0.743540 34:-0.450390 
-1 1:0.000000 2:0.000000 3:1.000000 4:1.000000 5:0.000000 6:0.000000 7:0.000000 8:0.000000 9:-1.000000 10:-1.000000 11:0.000000 12:0.000000 14:0.000000 17:-1.000000 18:-1.000000 19:-1.000000 20:1.000000 21:-1.000000 22:1.000000 23:0.000000 24:0.000000 25:0.000000 26:0.000000 28:-1.000000 29:-1.000000 30:1.000000 31:-1.000000 32:1.000000 33:-1.000000 34:1.000000 
1 1:1.000000 2:0.000000 3:0.960710 4:0.070880 5:1.000000 6:0.042960 7:1.000000 8:0.093130 9:0.901690 10:-0.051440 11:0.892630 12:0.025800 14:-0.061420 17:0.765440 18:0.002800 19:0.752060 20:-0.052950 21:0.659610 22:-0.079050 23:0.641580 24:-0.059290 25:0.556770 26:-0.077050 28:-0.022050 29:0.496640 30:-0.012510 31:0.513100 32:-0.000150 33:0.520990 34:-0.001820 
-1 1:0.000000 2:0.000000 3:-1.000000 4:1.000000 5:0.000000 6:0.000000 7:0.000000 8:0.000000 9:-1.000000 10:1.000000 11:1.000000 12:1.000000 14:0.000000 17:1.000000 18:-1.000000 19:-1.000000 20:1.000000 21:1.000000 22:1.000000 23:0.000000 24:0.000000 25:-1.000000 26:-1.000000 28:-1.000000 29:1.000000 30:1.000000 31:-1.000000 32:1.000000 33:0.000000 34:0.000000 
1 1:1.000000 2:0.000000 3:1.000000 4:-0.061820 5:1.000000 6:0.029420 7:1.000000 8:-0.051310 9:1.000000 10:-0.017070 11:1.000000 12:-0.117260 14:-0.052020 17:0.691700 18:-0.073790 19:0.657310 20:-0.203670 21:0.949100 22:-0.315580 23:0.808520 24:-0.316540 25:0.849320 26:-0.348380 28:-0.291740 29:0.730940 30:-0.385760 31:0.543560 32:-0.262840 33:0.642070 34:-0.394870 
-1 1:1.000000 2:0.000000 3:1.000000 4:0.578200 5:1.000000 6:-1.000000 7:1.000000 8:-1.000000 9:1.000000 10:-1.000000 11:1.000000 12:-1.000000 14:-1.000000 17:1.000000 18:-1.000000 19:1.000000 20:-1.000000 21:1.000000 22:-0.627960 23:1.000000 24:-1.000000 25:1.000000 26:-1.000000 28:-1.000000 29:1.000000 30:-1.000000 31:1.000000 32:-1.000000 33:1.000000 34:-1.000000 
1 1:1.000000 2:0.000000 3:1.000000 4:-0.087140 5:1.000000 6:-0.172630 7:0.866350 8:-0.817790 9:0.948170 10:0.610530 11:0.954730 12:-0.413820 14:-0.317360 17:0.810510 18:-0.621800 19:0.122450 20:-1.000000 21:0.902840 22:0.110530 23:0.623570 24:-0.785470 25:0.553890 26:-0.828680 28:-0.865830 29:0.406500 30:-0.896740 31:0.329840 32:-0.921280 33:-0.133410 34:-1.000000 
-1 1:0.000000 2:0.000000 3:-1.000000 4:-1.000000 5:0.000000 6:0.000000 7:-1.000000 8:1.000000 9:1.000000 10:-0.375000 11:0.000000 12:0.000000 14:0.000000 17:1.000000 18:-1.000000 19:-1.000000 20:-1.000000 21:1.000000 22:-1.000000 23:0.000000 24:0.000000 25:1.000000 26:-1.000000 28:1.000000 29:-1.000000 30:-1.000000 31:0.000000 32:0.000000 33:-1.000000 34:1.000000 
1 1:1.000000 2:0.000000 3:1.000000 4:0.083800 5:1.000000 6:0.173870 7:1.000000 8:-0.133080 9:0.981720 10:0.645200 11:1.000000 12:0.479040 14:0.591130 17:1.000000 18:0.827770 19:1.000000 20:0.950990 21:1.000000 22:1.000000 23:0.980420 24:1.000000 25:0.916240 26:1.000000 28:1.000000 29:0.748220 30:1.000000 31:0.643580 32:1.000000 33:0.524790 34:1.000000 
-1 1:0.000000 2:0.000000 3:-1.000000 4:-1.000000 5:1.000000 6:1.000000 7:1.000000 8:-1.000000 9:-1.000000 10:1.000000 11:1.000000 12:-1.000000 14:-1.000000 17:1.000000 18:1.000000 19:-1.000000 20:-1.000000 21:1.000000 22:-1.000000 23:1.000000 24:-1.000000 25:1.000000 26:1.000000 28:-1.000000 29:1.000000 30:-1.000000 31:-1.000000 32:1.000000 33:1.000000 34:-1.000000 
1 1:1.000000 2:0.000000 3:1.000000 4:-0.142360 5:1.000000 6:-0.162560 7:1.000000 8:-0.236560 9:1.000000 10:-0.075140 11:1.000000 12:-0.250100 14:-0.261610 17:1.000000 18:-0.386060 19:1.000000 20:-0.461620 21:1.000000 22:-0.355190 23:1.000000 24:-0.596610 25:1.000000 26:-0.476430 28:-0.496870 29:1.000000 30:-0.758200 31:1.000000 32:-0.757610 33:1.000000 34:-0.844370 
-1 1:1.000000 2:0.000000 3:1.000000 4:-1.000000 5:1.000000 6:1.000000 7:1.000000 8:-1.000000 9:1.000000 10:-1.000000 11:1.000000 12:-1.000000 14:-0.018400 17:1.000000 18:1.000000 19:1.000000 20:-0.855830 21:1.000000 22:1.000000 23:1.000000 24:-1.000000 25:0.000000 26:0.000000 28:1.000000 29:1.000000 30:-0.791410 31:1.000000 32:1.000000 33:1.000000 34:1.000000 
1 1:1.000000 2:0.000000 3:0.882080 4:-0.146390 5:0.934080 6:-0.110570 7:0.921000 8:-0.164500 9:0.883070 10:-0.170360 11:0.884620 12:-0.318090 14:-0.314630 17:0.806810 18:-0.336320 19:0.752430 20:-0.470220 21:0.705550 22:-0.471530 23:0.661500 24:-0.500850 25:0.612970 26:-0.480860 28:-0.546290 29:0.501790 30:-0.598540 31:0.470750 32:-0.573770 33:0.421890 34:-0.580860 
-1 1:1.000000 2:0.000000 3:0.712530 4:-0.025950 5:0.412870 6:-0.230670 7:0.980190 8:-0.094730 9:0.997090 10:-0.102360 11:1.000000 12:-0.109510 14:1.000000 17:0.822700 18:-0.178630 19:0.807600 20:-0.282570 21:-0.259140 22:0.927300 23:0.519330 24:0.054560 25:0.654930 26:-0.203920 28:-0.413070 29:0.638110 30:-0.219010 31:0.861360 32:-0.873540 33:-0.231860 34:-1.000000 
1 1:1.000000 2:0.000000 3:1.000000 4:-0.158990 5:0.723140 6:0.276860 7:0.834430 8:-0.583880 9:1.000000 10:-0.282070 11:1.000000 12:-0.498630 14:-0.125270 17:1.000000 18:0.393370 19:1.000000 20:0.265900 21:0.963540 22:-0.018910 23:0.925990 24:-0.913380 25:1.000000 26:0.148030 28:-0.115820 29:1.000000 30:-0.111290 31:1.000000 32:0.533720 33:1.000000 34:-0.577580 
-1 1:1.000000 2:0.000000 3:0.661610 4:-1.000000 5:1.000000 6:1.000000 7:1.000000 8:-0.673210 9:0.808930 10:-0.404460 11:1.000000 12:-1.000000 14:-0.893750 17:0.175890 18:0.709820 19:1.000000 20:0.780360 21:1.000000 22:0.852680 23:1.000000 24:-1.000000 25:1.000000 26:0.853570 28:-0.085710 29:0.959820 30:-0.362500 31:1.000000 32:0.652680 33:1.000000 34:0.347320 
1 1:1.000000 2:0.000000 3:1.000000 4:0.004330 5:1.000000 6:-0.012090 7:1.000000 8:-0.029600 9:1.000000 10:-0.070140 11:0.978390 12:-0.062560 14:-0.065440 17:0.925610 18:-0.136650 19:0.941840 20:-0.143270 21:0.995890 22:-0.142480 23:0.948150 24:-0.135650 25:0.894690 26:-0.208510 28:-0.179090 29:0.856440 30:-0.185520 31:0.837770 32:-0.201010 33:0.838670 34:-0.207660 
-1 1:0.000000 2:0.000000 3:1.000000 4:1.000000 5:1.000000 6:-1.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:-1.000000 12:-1.000000 14:0.000000 17:-1.000000 18:1.000000 19:1.000000 20:1.000000 21:-1.000000 22:1.000000 23:-1.000000 24:1.000000 25:1.000000 26:-1.000000 28:1.000000 29:-1.000000 30:1.000000 31:1.000000 32:1.000000 33:0.000000 34:0.000000 
1 1:1.000000 2:0.000000 3:0.912410 4:0.043470 5:0.941910 6:0.022800 7:0.947050 8:0.053450 9:0.935820 10:0.013210 11:0.919110 12:0.063480 14:0.120670 17:0.888990 18:0.127220 19:0.837440 20:0.144390 21:0.809830 22:0.118490 23:0.770410 24:0.142220 25:0.757550 26:0.112990 28:0.132820 29:0.663870 30:0.153000 31:0.709250 32:0.107540 33:0.652580 34:0.114470 
-1 1:1.000000 2:0.000000 3:1.000000 4:0.024610 5:0.996720 6:0.048610 7:0.975450 8:0.071430 9:0.617450 10:-1.000000 11:0.910360 12:0.111470 14:0.536400 17:0.769290 18:0.151890 19:1.000000 20:0.410030 21:0.658500 22:0.163710 23:0.601380 24:0.165160 25:0.544460 26:0.163900 28:0.160190 29:0.434810 30:0.154360 31:0.383520 32:0.146770 33:1.000000 34:1.000000 
1 1:1.000000 2:0.000000 3:1.000000 4:0.065380 5:1.000000 6:0.207460 7:1.000000 8:0.262810 9:0.930510 10:0.322130 11:0.867730 12:0.390390 14:0.500820 17:0.659540 18:0.607560 19:0.576190 20:0.629990 21:0.478070 22:0.671350 23:0.405530 24:0.688400 25:0.343840 26:0.720820 28:0.723860 29:0.192960 30:0.706820 31:0.113720 32:0.726880 33:0.069900 34:0.714440 
-1 1:1.000000 2:0.000000 3:-1.000000 4:-1.000000 5:1.000000 6:1.000000 7:1.000000 8:-0.143750 9:0.000000 10:0.000000 11:-1.000000 12:1.000000 14:1.000000 17:-1.000000 18:-1.000000 19:0.087500 20:-1.000000 21:1.000000 22:-1.000000 23:-1.000000 24:1.000000 25:-1.000000 26:-1.000000 28:-1.000000 29:-1.000000 30:-1.000000 31:1.000000 32:1.000000 33:0.000000 34:0.000000 
1 1:1.000000 2:0.000000 3:0.909320 4:0.087910 5:0.865280 6:0.168880 7:1.000000 8:0.165980 9:0.551870 10:0.681540 11:0.702070 12:0.367190 14:0.427390 17:0.510670 18:0.496180 19:0.316390 20:0.129670 21:0.378240 22:0.544620 23:0.312740 24:0.558260 25:0.248560 26:0.565270 28:0.566050 29:0.126350 30:0.561010 31:0.069270 32:0.550610 33:0.121370 34:0.677390 
-1 1:1.000000 2:0.000000 3:-0.642860 4:-1.000000 5:1.000000 6:0.828570 7:1.000000 8:-1.000000 9:1.000000 10:-0.233930 11:1.000000 12:0.961610 14:-0.376790 17:1.000000 18:0.138390 19:1.000000 20:-1.000000 21:1.000000 22:-0.033930 23:-0.842860 24:1.000000 25:0.537500 26:0.857140 28:1.000000 29:1.000000 30:-1.000000 31:1.000000 32:-1.000000 33:1.000000 34:-1.000000 
1 1:1.000000 2:0.000000 3:0.990250 4:-0.057850 5:0.997930 6:-0.130090 7:0.986630 8:-0.194300 9:0.993740 10:-0.258430 11:0.927380 12:-0.301300 14:-0.379650 17:0.849220 18:-0.520640 19:0.874330 20:-0.570750 21:0.790160 22:-0.598390 23:0.747250 24:-0.646150 25:0.682820 26:-0.684790 28:-0.731740 29:0.610100 30:-0.753530 31:0.547520 32:-0.802780 33:0.491950 34:-0.832450 
-1 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 8:0.000000 9:1.000000 10:1.000000 11:1.000000 12:1.000000 14:0.000000 17:-0.375000 18:-1.000000 19:-1.000000 20:-1.000000 21:0.000000 22:0.000000 23:0.000000 24:0.000000 25:-1.000000 26:-1.000000 28:-1.000000 29:-1.000000 30:1.000000 31:1.000000 32:0.000000 33:0.000000 34:0.000000 
1 1:1.000000 2:0.000000 3:1.000000 4:-0.037300 5:1.000000 6:-0.073830 7:0.996010 8:-0.110390 9:0.998380 10:-0.099310 11:0.989410 12:-0.138140 14:-0.216950 17:0.912360 18:-0.344000 19:0.905810 20:-0.321520 21:0.899910 22:-0.346910 23:0.878740 24:-0.376430 25:0.862130 26:-0.429900 28:-0.431220 29:0.814330 30:-0.425930 31:0.779190 32:-0.479770 33:0.751150 34:-0.501520 
-1 1:1.000000 2:0.000000 3:0.945980 4:-0.026850 5:-1.000000 6:0.261310 7:-0.363930 8:0.356390 9:0.692580 10:-0.634270 11:1.000000 12:-0.033530 14:-0.005500 17:0.919210 18:-0.462700 19:1.000000 20:-0.504240 21:-0.297350 22:-0.314540 23:-0.738640 24:0.373610 25:0.838720 26:-0.467340 28:-0.581300 29:1.000000 30:-0.613930 31:-0.096340 32:0.204770 33:-0.061170 34:0.419130 
1 1:1.000000 2:0.000000 3:0.981660 4:0.008740 5:0.981030 6:-0.038180 7:0.975650 8:-0.056990 9:0.959470 10:-0.069710 11:0.990040 12:-0.045070 14:-0.111020 17:0.942170 18:-0.115830 19:0.796820 20:-0.192000 21:0.882740 22:-0.173870 23:0.862570 24:-0.187390 25:0.884870 26:-0.196890 28:-0.211360 29:0.785460 30:-0.238640 31:0.769110 32:-0.230950 33:0.743230 34:-0.239020 
-1 1:1.000000 2:0.000000 3:0.000000 4:0.000000 5:1.000000 6:0.517240 7:0.000000 8:0.000000 9:0.109910 10:-1.000000 11:0.000000 12:0.000000 14:0.000000 17:-0.557110 18:-0.832970 19:0.769400 20:0.631470 21:0.000000 22:0.000000 23:0.534480 24:0.356680 25:-0.903020 26:0.448280 28:-1.000000 29:-1.000000 30:0.815730 31:0.000000 32:0.000000 33:0.000000 34:0.000000 
1 1:1.000000 2:0.000000 3:0.841340 4:-0.183620 5:0.436440 6:0.029190 7:0.934210 8:-0.002670 9:0.879470 10:0.137950 11:0.811210 12:-0.017890 14:0.549910 17:0.750000 18:-0.295200 19:0.866760 20:-0.201040 21:1.000000 22:1.000000 23:0.466100 24:-0.162900 25:0.900660 26:-0.027780 28:-0.011580 29:0.615820 30:-0.322980 31:0.844630 32:-0.257060 33:0.933230 34:-0.014250 
-1 1:0.000000 2:0.000000 3:1.000000 4:1.000000 5:1.000000 6:-1.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:1.000000 12:1.000000 14:1.000000 17:1.000000 18:-1.000000 19:-1.000000 20:1.000000 21:0.000000 22:0.000000 23:1.000000 24:-1.000000 25:1.000000 26:-1.000000 28:1.000000 29:-1.000000 30:-1.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 
1 1:1.000000 2:0.000000 3:1.000000 4:1.000000 5:1.000000 6:1.000000 7:0.910100 8:1.000000 9:-0.269700 10:1.000000 11:-0.831520 12:1.000000 14:1.000000 17:-1.000000 18:-0.577790 19:-1.000000 20:-0.420520 21:-1.000000 22:-1.000000 23:-0.528380 24:-1.000000 25:0.900140 26:-1.000000 28:-1.000000 29:1.000000 30:-1.000000 31:1.000000 32:-0.346860 33:1.000000 34:0.348450 
-1 1:1.000000 2:0.000000 3:-0.679350 4:-1.000000 5:-1.000000 6:1.000000 7:1.000000 8:0.633170 9:0.035150 10:-1.000000 11:-1.000000 12:-1.000000 14:1.000000 17:-1.000000 18:1.000000 19:0.838400 20:1.000000 21:1.000000 22:-1.000000 23:-1.000000 24:-1.000000 25:-0.188560 26:1.000000 28:-1.000000 29:-1.000000 30:-1.000000 31:-1.000000 32:1.000000 33:1.000000 34:0.336110 
1 1:1.000000 2:0.000000 3:0.956590 4:0.081430 5:0.974870 6:-0.056670 7:0.971650 8:-0.084840 9:0.960970 10:-0.065610 11:0.947170 12:0.012790 14:-0.167950 17:0.996300 18:-0.322680 19:0.903430 20:-0.359020 21:0.914280 22:-0.273160 23:0.901400 24:-0.298070 25:0.998990 26:-0.407470 28:-0.345860 29:0.920590 30:-0.306190 31:0.839510 32:-0.390610 33:0.821660 34:-0.411730 
-1 1:1.000000 2:0.000000 3:0.083330 4:-0.206850 5:-1.000000 6:1.000000 7:-1.000000 8:1.000000 9:0.718750 10:0.471730 11:-0.821430 12:-0.627230 14:-1.000000 17:-0.027530 18:0.591520 19:-0.421130 20:-0.421130 21:-0.746280 22:-1.000000 23:-1.000000 24:-0.468010 25:-1.000000 26:0.238100 28:-1.000000 29:-1.000000 30:-0.389140 31:-1.000000 32:-1.000000 33:-1.000000 34:0.614580 
1 1:1.000000 2:0.000000 3:1.000000 4:-0.022590 5:1.000000 6:-0.044940 7:1.000000 8:-0.066820 9:1.000000 10:-0.087990 11:1.000000 12:0.561730 14:-0.127380 17:1.000000 18:0.324070 19:1.000000 20:-0.176390 21:0.994840 22:-0.189490 23:0.956010 24:-0.200810 25:1.000000 26:-0.922840 28:-0.217930 29:0.829200 30:-0.223700 31:0.784790 32:-0.227650 33:0.739920 34:-0.229810 
-1 1:0.000000 2:0.000000 3:-1.000000 4:1.000000 5:1.000000 6:-1.000000 7:-1.000000 8:1.000000 9:0.000000 10:0.000000 11:1.000000 12:1.000000 14:-0.187500 17:-1.000000 18:-1.000000 19:1.000000 20:-1.000000 21:-1.000000 22:-1.000000 23:1.000000 24:1.000000 25:1.000000 26:-1.000000 28:1.000000 29:1.000000 30:1.000000 31:0.000000 32:0.000000 33:-1.000000 34:-1.000000 
1 1:1.000000 2:0.000000 3:1.000000 4:0.058120 5:0.945250 6:0.074180 7:0.999520 8:0.132310 9:1.000000 10:-0.019110 11:0.948460 12:0.070330 14:0.146440 17:0.908960 18:0.201190 19:0.967410 20:0.162650 21:0.996950 22:0.142580 23:0.907840 24:0.164100 25:0.916670 26:0.224310 28:0.235710 29:0.885680 30:0.225110 31:0.783240 32:0.295760 33:0.835740 34:0.311660 
-1 1:1.000000 2:0.000000 3:0.171880 4:-1.000000 5:-1.000000 6:1.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:-1.000000 12:1.000000 14:0.000000 17:0.805210 18:0.361460 19:0.519790 20:0.143750 21:0.000000 22:0.000000 23:-1.000000 24:-0.270830 25:-0.847920 26:0.962500 28:1.000000 29:-1.000000 30:0.677080 31:0.000000 32:0.000000 33:0.000000 34:0.000000 
1 1:1.000000 2:0.000000 3:1.000000 4:0.097710 5:1.000000 6:0.121970 7:1.000000 8:0.225740 9:0.986020 10:0.092370 11:0.949300 12:0.192110 14:0.242880 17:0.855290 18:0.267210 19:0.836560 20:0.331290 21:0.833930 22:0.316980 23:0.748290 24:0.395970 25:0.761930 26:0.346580 28:0.427460 29:0.627640 30:0.460310 31:0.567910 32:0.470330 33:0.542520 34:0.509030 
-1 1:1.000000 2:0.000000 3:0.016670 4:-0.356250 5:0.000000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.000000 12:0.000000 14:0.000000 17:0.228130 18:0.828130 19:1.000000 20:-0.422920 21:0.000000 22:0.000000 23:0.083330 24:-1.000000 25:-0.106250 26:-0.166670 28:-0.766670 29:-1.000000 30:0.188540 31:0.000000 32:0.000000 33:1.000000 34:-0.272920 
